Xaux_1,Xaux_2,Xaux_3,Xaux_4,Xaux_5,Xaux_6,Xaux_7,Xaux_8,Xaux_9,Var2
0.18003,0.45985,-0.57027,0.059333,0.26661,0.32008,-0.38146,0.083083,0.081103,d
0.054892,0.26845,-0.5905,0.024001,0.12349,0.16914,-0.52008,0.039771,0.017611,c
0.053587,0.25495,-0.59035,0.049385,0.21016,0.19435,-0.47203,0.067198,0.027655,d
0.093753,0.31854,-0.5603,0.080092,0.29841,0.26181,-0.41921,0.10363,0.050794,d
0.070025,0.27021,-0.53729,0.010241,0.10271,0.18985,-0.49338,0.022029,0.040699,c
0.32871,0.52641,-0.61874,0.035951,0.2486,0.52013,-0.40085,0.073238,0.25649,d
0.024099,0.15861,-0.56781,0.0064269,0.07441,0.12527,-0.54701,0.015181,0.014389,d
0.11064,0.36729,-0.4989,0.065141,0.36081,0.22938,-0.38495,0.13425,0.048139,d
0.14786,0.38175,-0.68085,0.10871,0.26903,0.30918,-0.50747,0.14936,0.094327,b
0.064017,0.26157,-0.72356,0.013289,0.13639,0.2151,-0.50617,0.034616,0.035673,b
0.055506,0.25485,-0.59479,0.023583,0.15483,0.18098,-0.47783,0.039253,0.025733,d
0.0075354,0.092722,-0.67629,0.0042872,0.040118,0.068002,-0.64242,0.0070103,0.0036965,d
0.013635,0.12574,-0.67236,0.0039127,0.044005,0.090325,-0.60119,0.0078992,0.0068463,d
0.043923,0.24126,-0.77192,0.074808,0.14607,0.11904,-0.68223,0.10095,0.013978,b
0.025315,0.1697,-0.52934,0.014998,0.12848,0.11035,-0.49266,0.030591,0.01231,d
0.04393,0.24766,-0.57003,0.03539,0.17536,0.14641,-0.46469,0.046674,0.010995,d
0.12253,0.38991,-0.77489,0.053079,0.17019,0.23007,-0.65149,0.07168,0.04718,b
0.075733,0.27986,-0.61382,0.013797,0.10037,0.25054,-0.51138,0.021896,0.052372,d
0.089712,0.27907,-0.54517,0.012975,0.17257,0.26757,-0.50163,0.046363,0.068366,c
0.091916,0.33481,-0.59019,0.012415,0.094351,0.22802,-0.54123,0.02331,0.040637,c
0.24786,0.5552,-0.54641,0.059523,0.26389,0.38704,-0.40113,0.092401,0.094326,d
0.37769,0.66452,-0.67215,0.081085,0.29567,0.47814,-0.4041,0.125,0.17285,b
0.025311,0.18054,-0.54256,0.019786,0.15676,0.13072,-0.53587,0.044683,0.0085763,d
0.032542,0.20131,-0.60312,0.020604,0.11402,0.13974,-0.49295,0.027025,0.013299,d
0.070392,0.26302,-0.49283,0.013237,0.16217,0.21672,-0.47328,0.042427,0.046428,c
0.025776,0.13071,-0.69915,0.0023551,0.028183,0.14183,-0.65688,0.0047859,0.024752,d
0.013666,0.12967,-0.72524,0.0030257,0.029498,0.089064,-0.66954,0.0051624,0.0054833,d
0.045911,0.22406,-0.64137,0.0054575,0.073493,0.15922,-0.53992,0.014905,0.024405,c
0.026149,0.19036,-0.7584,0.014253,0.08406,0.082114,-0.66928,0.028052,0.0074136,b
0.24291,0.53932,-0.75225,0.038454,0.18971,0.44268,-0.52874,0.059684,0.10358,b
0.025282,0.17233,-0.64392,0.0071359,0.076557,0.11905,-0.52538,0.01508,0.011739,c
0.16008,0.37975,-0.56261,0.082978,0.34528,0.3417,-0.36661,0.10869,0.11568,b
0.17545,0.47745,-0.5172,0.056754,0.2748,0.37024,-0.44656,0.10627,0.059927,c
0.096943,0.34292,-0.61126,0.041175,0.19794,0.24658,-0.45915,0.059491,0.040916,d
0.026371,0.18017,-0.64616,0.0044131,0.047053,0.14036,-0.5957,0.0089963,0.010813,d
0.32577,0.6088,-0.47751,0.10754,0.54712,0.47408,-0.31004,0.22587,0.15846,d
0.18017,0.4118,-0.64851,0.024727,0.17411,0.37415,-0.48932,0.048808,0.12294,b
0.042362,0.22536,-0.67963,0.01536,0.10974,0.14976,-0.55768,0.030755,0.018885,b
0.12464,0.37336,-0.5377,0.070307,0.27228,0.29664,-0.46537,0.10023,0.063075,d
0.06372,0.24733,-0.59517,0.009706,0.089595,0.2097,-0.5156,0.018621,0.04264,d
0.34866,0.63157,-0.70605,0.17029,0.41644,0.41741,-0.45214,0.23563,0.16735,b
0.12301,0.39093,-0.64236,0.12412,0.28439,0.21891,-0.45822,0.20995,0.04937,b
0.046318,0.22603,-0.61866,0.029063,0.15967,0.17035,-0.5062,0.041196,0.024761,d
0.1618,0.43375,-0.6937,0.16877,0.37793,0.24187,-0.50054,0.23891,0.074993,b
0.091868,0.36028,-0.61313,0.13094,0.36683,0.1796,-0.38913,0.15423,0.019407,d
0.20519,0.39896,-0.64183,0.041797,0.20207,0.40234,-0.45053,0.062477,0.1757,d
0.14476,0.42068,-0.47276,0.14679,0.49215,0.3134,-0.3376,0.19764,0.060577,d
0.039602,0.19282,-0.6948,0.00611,0.058664,0.16801,-0.56197,0.011231,0.027966,c
0.083448,0.30505,-0.54857,0.081717,0.32337,0.23116,-0.36414,0.10452,0.042526,d
0.18816,0.37789,-0.66746,0.025296,0.20731,0.4232,-0.41317,0.056448,0.1627,b
0.079617,0.33758,-0.52592,0.061352,0.33626,0.20039,-0.3618,0.10875,0.020858,d
0.021262,0.16959,-0.53412,0.040912,0.22969,0.076615,-0.44059,0.068619,0.0059114,d
0.057752,0.23622,-0.56969,0.017828,0.12561,0.20917,-0.51815,0.031139,0.03877,c
0.022528,0.1653,-0.61909,0.0066959,0.074759,0.12889,-0.53617,0.014848,0.0092572,c
0.058895,0.26072,-0.5292,0.051537,0.24401,0.1834,-0.41124,0.069154,0.029646,c
0.1776,0.48021,-0.41511,0.16305,0.72461,0.2764,-0.25301,0.4339,0.082597,d
0.0048288,0.07466,-0.68387,0.0023802,0.030777,0.051789,-0.63769,0.0052801,0.0023778,d
0.13458,0.41308,-0.48434,0.084372,0.46702,0.2743,-0.31621,0.17976,0.057894,d
0.058375,0.26742,-0.66032,0.034016,0.12687,0.15751,-0.55417,0.058424,0.023387,c
0.21304,0.41487,-0.64969,0.020547,0.13106,0.45202,-0.51916,0.033159,0.17373,b
0.12373,0.38741,-0.50998,0.048177,0.25799,0.30734,-0.42372,0.081645,0.060516,d
0.051586,0.24616,-0.56948,0.020003,0.1601,0.17649,-0.47213,0.040105,0.023161,d
0.019041,0.14816,-0.67107,0.0039822,0.044825,0.10498,-0.57123,0.0079681,0.0092906,d
0.025317,0.17574,-0.63384,0.0046741,0.051666,0.11565,-0.59471,0.0097441,0.010272,d
0.37184,0.49734,-0.59994,0.028489,0.16693,0.59944,-0.51559,0.045543,0.35636,d
0.12587,0.33198,-0.56224,0.19047,0.52554,0.31607,-0.3008,0.20804,0.09435,d
0.087227,0.34414,-0.5193,0.11345,0.37934,0.16024,-0.39299,0.14089,0.026022,d
0.27611,0.58224,-0.52674,0.06015,0.28468,0.41802,-0.42221,0.10115,0.11219,d
0.077969,0.26232,-0.58935,0.010545,0.11109,0.23112,-0.5234,0.028119,0.05788,d
0.012302,0.13386,-0.79993,0.0057008,0.037223,0.070284,-0.7034,0.0094639,0.0021108,c
0.0097901,0.10224,-0.74773,0.0031437,0.026801,0.082519,-0.65668,0.0045289,0.005653,c
0.057155,0.28253,-0.66491,0.0096579,0.07989,0.14854,-0.55832,0.017752,0.014101,d
0.12571,0.39831,-0.47715,0.061648,0.35217,0.31062,-0.36836,0.12613,0.052362,d
0.0066711,0.088685,-0.64778,0.0022599,0.028293,0.054224,-0.64191,0.0047777,0.0029667,d
0.030306,0.19488,-0.58991,0.027109,0.17247,0.13547,-0.46561,0.043521,0.011262,d
0.069339,0.31654,-0.48116,0.051192,0.2858,0.17337,-0.4041,0.097215,0.019722,d
0.18926,0.42146,-0.62805,0.032049,0.21079,0.39016,-0.45405,0.062687,0.12961,d
0.1539,0.36732,-0.5831,0.014146,0.13119,0.34321,-0.47182,0.031159,0.11491,c
0.074165,0.30351,-0.64665,0.018375,0.14364,0.21354,-0.48705,0.035625,0.035166,b
0.0050642,0.079704,-0.72273,0.0010038,0.011912,0.058833,-0.70583,0.001652,0.0018956,c
0.16936,0.47218,-0.47589,0.042928,0.26986,0.31396,-0.43572,0.11162,0.052486,d
0.04293,0.21532,-0.60775,0.047321,0.24281,0.15525,-0.41126,0.070891,0.023337,d
0.10128,0.3114,-0.58534,0.048718,0.28194,0.27495,-0.42655,0.087371,0.068238,d
0.057771,0.26412,-0.56624,0.034906,0.17723,0.19063,-0.49304,0.048917,0.024647,d
0.033296,0.17817,-0.5803,0.025742,0.1393,0.13763,-0.50122,0.035355,0.022505,d
0.013015,0.13281,-0.66068,0.01031,0.096732,0.083894,-0.50134,0.020414,0.0045386,d
0.0169,0.14405,-0.62105,0.007883,0.079884,0.093679,-0.54202,0.016677,0.0070486,c
0.35793,0.64399,-0.52247,0.094947,0.49627,0.51742,-0.31045,0.25407,0.16652,d
0.044168,0.23071,-0.57148,0.012115,0.096673,0.15988,-0.53377,0.022214,0.018493,d
0.07949,0.30852,-0.65805,0.065931,0.28961,0.20309,-0.48047,0.10798,0.034144,b
0.053133,0.26402,-0.56887,0.023428,0.16233,0.18703,-0.48215,0.043347,0.021263,d
0.25268,0.54487,-0.48483,0.12597,0.41547,0.33696,-0.35125,0.18568,0.11762,d
0.066734,0.295,-0.59513,0.02217,0.16385,0.21096,-0.46344,0.040444,0.02134,d
0.2439,0.43974,-0.60688,0.086898,0.39479,0.43004,-0.34367,0.13027,0.20281,b
0.059929,0.24063,-0.54679,0.016227,0.12739,0.21345,-0.51773,0.031661,0.039446,d
0.07214,0.30402,-0.57619,0.031111,0.19757,0.22394,-0.435,0.055559,0.027163,d
0.15301,0.44458,-0.48933,0.099245,0.44591,0.27211,-0.35166,0.17315,0.05107,d
0.1114,0.3081,-0.71818,0.034214,0.15574,0.25478,-0.55231,0.048567,0.085911,b
0.23208,0.56608,-0.74506,0.11011,0.26776,0.33463,-0.52679,0.16057,0.058776,b
0.028221,0.17609,-0.63321,0.011275,0.09021,0.13625,-0.52184,0.018636,0.015076,d
0.089892,0.34149,-0.53112,0.033401,0.22064,0.24272,-0.44802,0.067935,0.035579,c
0.25742,0.41883,-0.62409,0.017476,0.12712,0.43122,-0.49322,0.029209,0.2458,d
0.080116,0.28026,-0.70163,0.018481,0.1073,0.25353,-0.55545,0.026633,0.052099,b
0.40548,0.62282,-0.54559,0.092153,0.41744,0.56182,-0.33844,0.16905,0.27035,b
0.021816,0.17051,-0.55347,0.012837,0.096401,0.1101,-0.52377,0.022366,0.0067643,c
0.031675,0.21037,-0.48592,0.03187,0.24241,0.11798,-0.43143,0.070838,0.0076159,d
0.12104,0.3464,-0.54503,0.037483,0.23476,0.28537,-0.44188,0.068878,0.076649,d
0.051524,0.25453,-0.59028,0.019457,0.13434,0.18963,-0.47873,0.032562,0.01899,d
0.10076,0.33991,-0.5625,0.04774,0.2513,0.25493,-0.41001,0.07113,0.051409,d
0.057995,0.28896,-0.5272,0.029719,0.19949,0.15913,-0.44981,0.055273,0.01188,d
0.038742,0.20432,-0.57573,0.026498,0.17746,0.14261,-0.44547,0.045632,0.021234,d
0.016451,0.14732,-0.63475,0.0035947,0.045809,0.097761,-0.56243,0.0079943,0.0052594,d
0.28965,0.63303,-0.54222,0.13743,0.46323,0.39825,-0.35217,0.2701,0.091359,d
0.079276,0.31354,-0.65023,0.062123,0.20838,0.17449,-0.56917,0.085149,0.03063,b
0.052684,0.24989,-0.50304,0.053943,0.31511,0.2038,-0.39447,0.10425,0.023236,d
0.074466,0.32195,-0.49811,0.047761,0.29087,0.21273,-0.3958,0.087222,0.01796,d
0.2603,0.57873,-0.48171,0.23072,0.53239,0.38719,-0.3313,0.3204,0.088497,d
0.05363,0.24594,-0.51323,0.025848,0.21901,0.17783,-0.44904,0.063478,0.026869,c
0.015195,0.1186,-0.62107,0.0027391,0.034743,0.10538,-0.63161,0.0059465,0.010607,c
0.06837,0.29223,-0.59155,0.0296,0.19658,0.17977,-0.43442,0.05525,0.025844,d
0.13453,0.40075,-0.47443,0.1122,0.3688,0.29302,-0.38586,0.13313,0.058019,d
0.37802,0.61301,-0.59581,0.12866,0.38325,0.53144,-0.37232,0.14296,0.23805,b
0.045005,0.24028,-0.68646,0.010692,0.088739,0.14218,-0.53052,0.020229,0.016596,c
0.31265,0.54868,-0.60684,0.045283,0.26088,0.56882,-0.41482,0.082698,0.2091,b
0.1426,0.39027,-0.65098,0.024571,0.14539,0.36926,-0.5639,0.040789,0.080983,b
0.056318,0.22464,-0.59194,0.02881,0.19176,0.20234,-0.45268,0.053414,0.041456,d
0.046162,0.22346,-0.7923,0.01349,0.079838,0.12091,-0.69437,0.032177,0.025173,b
0.019921,0.165,-0.55019,0.011403,0.0953,0.097831,-0.54335,0.022215,0.0064565,d
0.17463,0.44517,-0.71837,0.057182,0.24129,0.3038,-0.5727,0.088553,0.085363,b
0.13808,0.3452,-0.60995,0.042688,0.21855,0.35132,-0.4452,0.067289,0.10533,d
0.14365,0.40891,-0.65573,0.030602,0.17933,0.28993,-0.44137,0.046051,0.067717,b
0.022844,0.16967,-0.66843,0.024463,0.10884,0.11532,-0.58998,0.035189,0.0083617,d
0.56797,0.52163,-0.54134,0.094475,0.41811,0.74769,-0.33262,0.16211,0.65009,d
0.066631,0.2843,-0.57949,0.058869,0.2607,0.21548,-0.40444,0.083855,0.028655,d
0.018295,0.14191,-0.9012,0.010476,0.048017,0.063245,-0.90823,0.019497,0.0095907,c
0.35462,0.68347,-0.44999,0.21269,0.68285,0.40058,-0.28747,0.33868,0.1087,d
0.044596,0.24191,-0.64469,0.008554,0.070218,0.16508,-0.5752,0.015452,0.016791,d
0.13899,0.39357,-0.51285,0.054744,0.29673,0.27725,-0.40114,0.10492,0.072421,d
0.2836,0.5048,-0.56628,0.074708,0.27039,0.47856,-0.43075,0.097668,0.20629,d
0.20008,0.51011,-0.54041,0.086204,0.36433,0.34476,-0.38018,0.13116,0.065172,d
0.07208,0.26282,-0.56447,0.032305,0.20526,0.22583,-0.47036,0.064828,0.050928,d
0.043866,0.2371,-0.52023,0.029663,0.22139,0.16542,-0.42966,0.062788,0.015215,d
0.27334,0.52789,-0.53491,0.08079,0.33335,0.42486,-0.40094,0.11782,0.16552,d
0.14313,0.39173,-0.56315,0.061304,0.28043,0.30957,-0.39865,0.090708,0.083239,d
0.078979,0.27005,-0.55632,0.023768,0.15637,0.23782,-0.47525,0.039658,0.055294,d
0.049417,0.25451,-0.58018,0.023191,0.15658,0.17079,-0.49536,0.043035,0.015888,d
0.021558,0.16203,-0.79024,0.0052364,0.045938,0.13238,-0.64437,0.0091173,0.0093061,b
0.1973,0.43046,-0.52553,0.039147,0.22852,0.37673,-0.42438,0.069974,0.13543,d
0.15627,0.421,-0.48493,0.059313,0.30299,0.24958,-0.39019,0.10158,0.077137,d
0.01861,0.14655,-0.67611,0.0031153,0.055501,0.10127,-0.60482,0.01117,0.0087547,c
0.14708,0.41171,-0.66915,0.065752,0.23279,0.22658,-0.45882,0.080654,0.07526,b
0.13559,0.41,-0.6112,0.12962,0.37955,0.28636,-0.36535,0.15385,0.056193,b
0.23484,0.50693,-0.58688,0.10635,0.34659,0.43594,-0.39658,0.13898,0.12891,d
0.16882,0.45339,-0.46643,0.06498,0.34006,0.32163,-0.37694,0.11636,0.069921,d
0.20679,0.4423,-0.42914,0.033856,0.33565,0.38807,-0.38363,0.13925,0.14023,d
0.081095,0.26868,-0.66489,0.01424,0.081004,0.21548,-0.58134,0.019114,0.059464,d
0.25162,0.47386,-0.57259,0.10545,0.39065,0.41163,-0.31973,0.12785,0.18424,b
0.19797,0.51004,-0.51053,0.055491,0.3353,0.33969,-0.37969,0.11836,0.062343,d
0.072556,0.30736,-0.71215,0.054438,0.19608,0.19832,-0.49867,0.084405,0.02818,b
0.036291,0.19425,-0.65235,0.0099459,0.071515,0.15616,-0.56256,0.015633,0.021299,c
0.42699,0.49455,-0.61328,0.059896,0.28892,0.64039,-0.38547,0.10926,0.45171,d
0.20329,0.45983,-0.71286,0.073167,0.18727,0.38539,-0.51968,0.12607,0.11888,b
0.041575,0.21937,-0.56898,0.025617,0.14639,0.16723,-0.51739,0.038382,0.020682,c
0.048312,0.25081,-0.55049,0.062355,0.2958,0.15443,-0.40461,0.099858,0.016992,d
0.16727,0.43343,-0.60056,0.070496,0.26357,0.31081,-0.53622,0.12685,0.083783,b
0.035849,0.22236,-0.63568,0.011435,0.095583,0.14071,-0.54127,0.02223,0.0087915,b
0.40858,0.65813,-0.56528,0.065582,0.32478,0.59909,-0.39167,0.10999,0.236,d
0.15969,0.44311,-0.71858,0.051059,0.20889,0.29417,-0.52597,0.082949,0.066197,b
0.19862,0.45691,-0.57374,0.054682,0.307,0.3861,-0.41657,0.099354,0.11393,d
0.14814,0.4032,-0.49107,0.041088,0.24679,0.29095,-0.39952,0.073484,0.079012,d
0.39196,0.69887,-0.4944,0.18295,0.50629,0.53185,-0.33836,0.2867,0.15138,d
0.14991,0.38401,-0.67917,0.013013,0.11846,0.36295,-0.48399,0.027141,0.096039,b
0.024654,0.19445,-0.59065,0.017503,0.12384,0.11475,-0.47732,0.028225,0.002651,c
0.057597,0.24311,-0.59359,0.020072,0.14664,0.19128,-0.48448,0.039249,0.035674,d
0.11829,0.32513,-0.57473,0.042768,0.22801,0.31893,-0.41726,0.064716,0.087358,d
0.12172,0.37058,-0.5019,0.07833,0.36322,0.28488,-0.3516,0.13286,0.060827,d
0.083435,0.32792,-0.53348,0.051123,0.23013,0.24097,-0.47594,0.072536,0.029361,d
0.027774,0.18104,-0.68576,0.0072147,0.065378,0.12239,-0.58608,0.014698,0.012723,c
0.14305,0.41693,-0.48866,0.16074,0.48192,0.29823,-0.34053,0.21544,0.058462,d
0.29011,0.45741,-0.60522,0.042575,0.21949,0.51232,-0.42752,0.064473,0.26213,d
0.25416,0.47993,-0.54722,0.12139,0.47887,0.46966,-0.32224,0.18307,0.18275,d
0.046021,0.23233,-0.65033,0.0078608,0.069359,0.19596,-0.55893,0.014712,0.021322,d
0.37931,0.6587,-0.55728,0.09022,0.35733,0.46703,-0.39727,0.13937,0.18199,d
0.028058,0.1876,-0.55624,0.0088568,0.087281,0.13358,-0.59037,0.020469,0.01076,d
0.41869,0.61047,-0.49987,0.08953,0.38332,0.55565,-0.37601,0.14607,0.30707,d
0.069235,0.26708,-0.57242,0.012073,0.1102,0.23765,-0.52813,0.025816,0.042528,c
0.023877,0.17232,-0.62971,0.0074142,0.075512,0.10294,-0.56934,0.015514,0.0092912,d
0.088322,0.31176,-0.56876,0.058564,0.25703,0.25136,-0.42495,0.084045,0.048224,d
0.024518,0.18465,-0.61723,0.0062656,0.064309,0.11628,-0.58422,0.013091,0.0060017,c
0.11636,0.37599,-0.56969,0.093408,0.3613,0.28448,-0.40146,0.13214,0.047817,d
0.089962,0.3053,-0.58223,0.018957,0.14868,0.25083,-0.47173,0.036762,0.052901,d
0.011585,0.12538,-0.7487,0.0046622,0.039819,0.083547,-0.65759,0.0077711,0.0038013,c
0.20509,0.54094,-0.44334,0.15254,0.53565,0.363,-0.33853,0.24973,0.045357,d
0.10376,0.34281,-0.56684,0.021078,0.1406,0.26862,-0.46193,0.032116,0.052126,d
0.047011,0.24715,-0.72298,0.018987,0.07902,0.11667,-0.62686,0.032495,0.016344,c
0.040334,0.22161,-0.73424,0.0057276,0.047588,0.16442,-0.57494,0.0085741,0.017475,c
0.022928,0.17561,-0.67404,0.010643,0.07687,0.12983,-0.58407,0.017139,0.0071195,d
0.11964,0.36999,-0.50547,0.051287,0.27959,0.30496,-0.40323,0.092317,0.057778,c
0.021663,0.14886,-0.71956,0.0077446,0.057811,0.09976,-0.57593,0.01164,0.013081,c
0.14646,0.42752,-0.61612,0.09536,0.27494,0.30432,-0.53177,0.14468,0.05788,b
0.01914,0.14516,-0.62515,0.0088984,0.07978,0.10203,-0.53061,0.017232,0.010609,c
0.10831,0.39688,-0.74067,0.020051,0.083785,0.19192,-0.65707,0.029073,0.032155,b
0.011301,0.12058,-0.68538,0.0079635,0.06494,0.076268,-0.58104,0.013057,0.0038626,d
0.12529,0.39391,-0.57221,0.030815,0.2075,0.25898,-0.41774,0.054243,0.049859,d
0.11932,0.40786,-0.50538,0.056741,0.26444,0.24093,-0.42287,0.088934,0.028036,d
0.022296,0.17236,-0.5927,0.014203,0.10711,0.12102,-0.51613,0.024281,0.0073111,c
0.15028,0.4214,-0.64216,0.033941,0.19748,0.28104,-0.44989,0.052833,0.068423,b
0.12139,0.40336,-0.7182,0.12582,0.28485,0.26448,-0.5146,0.14429,0.03732,b
0.35008,0.54495,-0.57213,0.081893,0.3423,0.52353,-0.39499,0.13691,0.27889,d
0.41124,0.56359,-0.62463,0.096795,0.35658,0.6598,-0.39006,0.14441,0.35226,d
0.079811,0.29482,-0.67882,0.023356,0.16507,0.23907,-0.48088,0.048424,0.043272,b
0.041202,0.25342,-0.55948,0.028446,0.18816,0.14419,-0.47695,0.054956,0.0041244,d
0.041608,0.23636,-0.53377,0.063187,0.2605,0.14796,-0.38683,0.074956,0.011784,d
0.039212,0.219,-0.57687,0.021198,0.1542,0.15022,-0.47879,0.038521,0.015937,c
0.35468,0.54866,-0.52303,0.15043,0.50521,0.51054,-0.32715,0.23029,0.27625,d
0.13574,0.3992,-0.52546,0.077627,0.3628,0.30795,-0.37387,0.12991,0.061786,d
0.32868,0.58608,-0.48702,0.033623,0.31529,0.51352,-0.40464,0.10689,0.19134,d
0.019368,0.16082,-0.641,0.011158,0.079336,0.10427,-0.54599,0.016031,0.0062386,c
0.017283,0.1496,-0.82561,0.010347,0.05066,0.080344,-0.79404,0.017724,0.0063959,c
0.07979,0.29052,-0.56389,0.039781,0.21476,0.26255,-0.45175,0.061192,0.04658,d
0.062912,0.28381,-0.67251,0.051184,0.22806,0.17773,-0.53738,0.098075,0.022815,b
0.056143,0.26521,-0.53355,0.033318,0.20276,0.18073,-0.50014,0.058665,0.022057,d
0.047889,0.21127,-0.62651,0.010654,0.083805,0.18493,-0.5399,0.019342,0.033482,c
0.068981,0.29819,-0.76946,0.075471,0.17452,0.19527,-0.64594,0.10279,0.023521,b
0.030149,0.19288,-0.61753,0.0085446,0.06897,0.13831,-0.55316,0.014917,0.012843,d
0.12769,0.41575,-0.51384,0.077838,0.31867,0.26614,-0.37928,0.12256,0.034607,d
0.04047,0.22454,-0.60025,0.011876,0.096975,0.16209,-0.54203,0.021462,0.017,d
0.21656,0.56978,-0.40138,0.1462,0.56628,0.37821,-0.33407,0.28243,0.049012,d
0.059211,0.25526,-0.61806,0.014424,0.10098,0.22864,-0.53173,0.023097,0.034855,d
0.061625,0.25045,-0.64256,0.012195,0.10029,0.19374,-0.52353,0.023631,0.039171,d
0.12259,0.34351,-0.55974,0.032582,0.20917,0.28854,-0.42531,0.058774,0.0817,d
0.11085,0.33001,-0.56098,0.054377,0.2469,0.2972,-0.42733,0.076479,0.071243,d
0.26292,0.52588,-0.5098,0.078715,0.37294,0.46768,-0.40219,0.14533,0.15065,d
0.18496,0.46198,-0.51167,0.086789,0.34477,0.3579,-0.3674,0.13653,0.086974,d
0.083713,0.31297,-0.57707,0.02274,0.15743,0.23253,-0.48751,0.041105,0.038005,d
0.034212,0.20239,-0.57591,0.019046,0.13231,0.15526,-0.50876,0.032257,0.015293,d
0.36413,0.57877,-0.55805,0.063316,0.3372,0.53639,-0.37757,0.11415,0.25818,d
0.083768,0.30057,-0.56954,0.0066016,0.080801,0.25761,-0.56186,0.017323,0.045779,d
0.03156,0.18129,-0.56438,0.012563,0.10091,0.14995,-0.53411,0.023617,0.018619,d
0.17277,0.46799,-0.43844,0.10539,0.49272,0.34394,-0.33526,0.21581,0.065879,d
0.15319,0.44791,-0.62998,0.13134,0.33572,0.3043,-0.4659,0.1696,0.048762,b
0.020882,0.14863,-0.69036,0.0045925,0.037941,0.099156,-0.67635,0.0073369,0.011817,c
0.18847,0.45487,-0.52609,0.19015,0.58805,0.36498,-0.31066,0.31755,0.099109,d
0.15746,0.39761,-0.7242,0.095339,0.28913,0.29709,-0.52191,0.15294,0.09889,b
0.34406,0.66814,-0.42844,0.22236,0.64788,0.45614,-0.28358,0.40459,0.11338,d
0.11948,0.34889,-0.4965,0.07928,0.33654,0.30004,-0.37939,0.1213,0.072336,d
0.041312,0.20639,-0.5641,0.007689,0.091605,0.17443,-0.50796,0.019671,0.024471,d
0.38323,0.65689,-0.45389,0.19169,0.4876,0.49145,-0.3806,0.26633,0.19342,d
0.28202,0.45612,-0.4684,0.11092,0.37495,0.48847,-0.38307,0.1595,0.2513,d
0.040405,0.22378,-0.5539,0.026702,0.16749,0.17133,-0.45995,0.045662,0.01823,d
0.21667,0.43932,-0.47103,0.067173,0.37966,0.41165,-0.35523,0.12933,0.16029,d
0.015527,0.14137,-0.61009,0.0082693,0.067975,0.085928,-0.55892,0.013994,0.0062701,d
0.32775,0.57525,-0.55729,0.20787,0.45039,0.29722,-0.42394,0.2538,0.20213,b
0.069072,0.29649,-0.54964,0.02525,0.22857,0.21717,-0.43136,0.06296,0.024331,d
0.18586,0.49483,-0.64813,0.061445,0.27014,0.33143,-0.43017,0.1006,0.061403,b
0.20164,0.46639,-0.50854,0.041741,0.2484,0.39689,-0.41533,0.079422,0.11033,d
0.049632,0.24057,-0.50382,0.037072,0.26491,0.15944,-0.41518,0.082243,0.023017,d
0.054732,0.23892,-0.69994,0.014995,0.10407,0.16136,-0.55275,0.027153,0.0318,c
0.071094,0.28345,-0.51935,0.03102,0.22137,0.1998,-0.43176,0.06277,0.035385,c
0.13853,0.42233,-0.52549,0.041188,0.22267,0.29163,-0.44167,0.064801,0.055739,d
0.0099723,0.11085,-0.68644,0.0068379,0.040176,0.070325,-0.66287,0.0096781,0.0039126,d
0.0075514,0.097213,-0.62259,0.0036904,0.033295,0.066697,-0.62041,0.0058369,0.002813,d
0.057949,0.26304,-0.78997,0.0062183,0.059568,0.20829,-0.61108,0.013001,0.024905,b
0.046937,0.21215,-0.64493,0.0054559,0.050751,0.17462,-0.62057,0.0098926,0.031603,d
0.41406,0.63831,-0.72335,0.079542,0.31338,0.56497,-0.47957,0.1447,0.26677,b
0.25187,0.48637,-0.55598,0.049239,0.29843,0.48301,-0.40498,0.10506,0.17525,d
0.18868,0.45532,-0.62867,0.051327,0.28523,0.36558,-0.41472,0.09514,0.099287,b
0.093648,0.33868,-0.50791,0.046698,0.31892,0.27909,-0.39321,0.10922,0.03757,d
0.11843,0.39341,-0.45209,0.072046,0.37085,0.25754,-0.36591,0.14619,0.041307,d
0.016342,0.1282,-0.65981,0.0051111,0.049093,0.0997,-0.59721,0.0091671,0.010098,c
0.14797,0.4208,-0.49583,0.049695,0.23,0.29481,-0.42974,0.070767,0.063379,d
0.38118,0.55428,-0.61132,0.036956,0.26167,0.54827,-0.40902,0.079291,0.31395,d
0.026918,0.19152,-0.69169,0.050152,0.16089,0.069749,-0.53613,0.064774,0.010576,c
0.10237,0.33118,-0.56483,0.034256,0.18952,0.28069,-0.44133,0.052322,0.056521,d
0.2757,0.58653,-0.51423,0.11234,0.40915,0.36846,-0.37081,0.18097,0.10382,d
0.014214,0.12413,-0.83185,0.0024062,0.021303,0.086811,-0.73621,0.0043128,0.0076802,c
0.042238,0.2214,-0.57106,0.014934,0.11045,0.15777,-0.51527,0.025794,0.019671,d
0.076123,0.30074,-0.61892,0.024819,0.16248,0.18626,-0.45906,0.042185,0.043024,d
0.17569,0.46827,-0.65618,0.036165,0.19059,0.36221,-0.49918,0.061079,0.067234,b
0.030038,0.19511,-0.64551,0.0051355,0.064934,0.13403,-0.56057,0.013184,0.011,c
0.01073,0.12351,-0.66429,0.0032767,0.037681,0.074199,-0.64246,0.0066994,0.0023511,d
0.33292,0.44261,-0.60527,0.04185,0.23508,0.51724,-0.41325,0.066423,0.34473,d
